task_id,task_name,base_index,repeat_index,repeat_total,gpu_id,return_code,elapsed_sec,started_at,dry_run,log_path,command
77,pcb1_winclip,14,2,5,1,0,391.469,2026-03-29 11:31:36,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0077.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
78,pcb1_winclip,14,3,5,3,0,336.532,2026-03-29 11:33:34,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0078.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
79,pcb1_winclip,14,4,5,2,0,230.814,2026-03-29 11:34:05,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0079.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
80,pcb1_winclip,14,5,5,0,0,242.953,2026-03-29 11:37:08,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0080.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
81,pcb1_promptad,15,1,5,2,0,251.417,2026-03-29 11:37:56,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0081.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
82,pcb1_promptad,15,2,5,1,0,188.199,2026-03-29 11:38:07,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0082.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
83,pcb1_promptad,15,3,5,3,0,180.917,2026-03-29 11:39:11,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0083.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
84,pcb1_promptad,15,4,5,0,0,155.848,2026-03-29 11:41:11,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0084.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
85,pcb1_promptad,15,5,5,1,0,170.47,2026-03-29 11:41:16,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0085.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
86,pcb1_winclip,16,1,5,2,0,344.668,2026-03-29 11:42:07,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0086.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
87,pcb1_winclip,16,2,5,3,0,239.094,2026-03-29 11:42:11,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0087.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
88,pcb1_winclip,16,3,5,0,0,236.195,2026-03-29 11:43:47,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0088.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
89,pcb1_winclip,16,4,5,1,0,282.645,2026-03-29 11:44:06,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0089.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
90,pcb1_winclip,16,5,5,3,0,248.706,2026-03-29 11:46:11,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0090.log,python train_hybrid.py --data_name pcb1 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
91,pcb2_promptad,17,1,5,0,0,231.162,2026-03-29 11:47:43,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0091.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
92,pcb2_promptad,17,2,5,2,0,143.045,2026-03-29 11:47:52,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0092.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
93,pcb2_promptad,17,3,5,1,0,147.097,2026-03-29 11:48:49,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0093.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
94,pcb2_promptad,17,4,5,2,0,140.912,2026-03-29 11:50:15,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0094.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
95,pcb2_promptad,17,5,5,3,0,154.324,2026-03-29 11:50:19,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0095.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
96,pcb2_winclip,18,1,5,1,0,235.926,2026-03-29 11:51:16,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0096.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
97,pcb2_winclip,18,2,5,0,0,372.607,2026-03-29 11:51:34,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0097.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
98,pcb2_winclip,18,3,5,2,0,236.067,2026-03-29 11:52:36,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0098.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
99,pcb2_winclip,18,4,5,3,0,230.473,2026-03-29 11:52:54,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0099.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
100,pcb2_winclip,18,5,5,1,0,240.645,2026-03-29 11:55:12,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0100.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
101,pcb2_promptad,19,1,5,2,0,165.936,2026-03-29 11:56:32,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0101.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
102,pcb2_promptad,19,2,5,3,0,149.435,2026-03-29 11:56:44,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0102.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
103,pcb2_promptad,19,3,5,0,0,158.744,2026-03-29 11:57:46,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0103.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
104,pcb2_promptad,19,4,5,1,0,164.564,2026-03-29 11:59:12,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0104.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
105,pcb2_promptad,19,5,5,3,0,153.38,2026-03-29 11:59:13,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0105.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
106,pcb2_winclip,20,1,5,2,0,238.32,2026-03-29 11:59:18,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0106.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
107,pcb2_winclip,20,2,5,0,0,257.215,2026-03-29 12:00:25,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0107.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
108,pcb2_winclip,20,3,5,3,0,225.609,2026-03-29 12:01:47,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0108.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
109,pcb2_winclip,20,4,5,1,0,232.976,2026-03-29 12:01:57,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0109.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
110,pcb2_winclip,20,5,5,2,0,240.027,2026-03-29 12:03:16,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0110.log,python train_hybrid.py --data_name pcb2 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
111,pcb3_promptad,21,1,5,0,0,112.928,2026-03-29 12:04:42,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0111.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
112,pcb3_promptad,21,2,5,3,0,222.604,2026-03-29 12:05:32,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0112.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
113,pcb3_promptad,21,3,5,1,0,116.281,2026-03-29 12:05:50,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0113.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
114,pcb3_promptad,21,4,5,0,0,133.765,2026-03-29 12:06:35,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0114.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
115,pcb3_promptad,21,5,5,2,0,142.53,2026-03-29 12:07:16,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0115.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
116,pcb3_winclip,22,1,5,1,0,248.974,2026-03-29 12:07:46,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0116.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
117,pcb3_winclip,22,2,5,0,0,334.558,2026-03-29 12:08:49,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0117.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
118,pcb3_winclip,22,3,5,3,0,339.584,2026-03-29 12:09:15,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0118.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
119,pcb3_winclip,22,4,5,2,0,231.216,2026-03-29 12:09:39,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0119.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
120,pcb3_winclip,22,5,5,1,0,340.583,2026-03-29 12:11:55,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0120.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
121,pcb3_promptad,23,1,5,2,0,243.386,2026-03-29 12:13:30,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0121.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
122,pcb3_promptad,23,2,5,0,0,157.671,2026-03-29 12:14:24,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0122.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
123,pcb3_promptad,23,3,5,3,0,154.703,2026-03-29 12:14:55,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0123.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
124,pcb3_promptad,23,4,5,0,0,185.008,2026-03-29 12:17:01,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0124.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
125,pcb3_promptad,23,5,5,3,0,245.607,2026-03-29 12:17:29,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0125.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
126,pcb3_winclip,24,1,5,2,0,269.057,2026-03-29 12:17:34,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0126.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
127,pcb3_winclip,24,2,5,1,0,234.68,2026-03-29 12:17:36,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0127.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
128,pcb3_winclip,24,3,5,0,0,240.34,2026-03-29 12:20:06,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0128.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
129,pcb3_winclip,24,4,5,1,0,287.234,2026-03-29 12:21:30,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0129.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
130,pcb3_winclip,24,5,5,3,0,285.783,2026-03-29 12:21:35,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0130.log,python train_hybrid.py --data_name pcb3 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
131,pcb4_promptad,25,1,5,2,0,151.545,2026-03-29 12:22:03,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0131.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
132,pcb4_promptad,25,2,5,0,0,155.149,2026-03-29 12:24:07,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0132.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
133,pcb4_promptad,25,3,5,2,0,192.579,2026-03-29 12:24:34,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0133.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
134,pcb4_promptad,25,4,5,1,0,148.009,2026-03-29 12:26:18,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0134.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
135,pcb4_promptad,25,5,5,3,0,221.344,2026-03-29 12:26:21,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0135.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
136,pcb4_winclip,26,1,5,0,0,240.698,2026-03-29 12:26:42,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0136.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
137,pcb4_winclip,26,2,5,2,0,229.005,2026-03-29 12:27:47,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0137.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
138,pcb4_winclip,26,3,5,1,0,234.711,2026-03-29 12:28:46,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0138.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
139,pcb4_winclip,26,4,5,3,0,245.341,2026-03-29 12:30:02,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0139.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
140,pcb4_winclip,26,5,5,0,0,335.443,2026-03-29 12:30:43,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0140.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
141,pcb4_promptad,27,1,5,2,0,246.015,2026-03-29 12:31:36,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0141.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
142,pcb4_promptad,27,2,5,1,0,151.817,2026-03-29 12:32:40,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0142.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
143,pcb4_promptad,27,3,5,3,0,204.872,2026-03-29 12:34:07,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0143.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
144,pcb4_promptad,27,4,5,1,0,156.852,2026-03-29 12:35:12,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0144.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
145,pcb4_promptad,27,5,5,2,0,251.758,2026-03-29 12:35:42,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0145.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
146,pcb4_winclip,28,1,5,0,0,239.716,2026-03-29 12:36:18,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0146.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
147,pcb4_winclip,28,2,5,3,0,231.572,2026-03-29 12:37:32,0,logs/multi_gpu_work_queue/20260329_104315/gpu_3/task_0147.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
148,pcb4_winclip,28,3,5,1,0,235.292,2026-03-29 12:37:49,0,logs/multi_gpu_work_queue/20260329_104315/gpu_1/task_0148.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
149,pcb4_winclip,28,4,5,2,0,223.607,2026-03-29 12:39:54,0,logs/multi_gpu_work_queue/20260329_104315/gpu_2/task_0149.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
150,pcb4_winclip,28,5,5,0,0,231.073,2026-03-29 12:40:18,0,logs/multi_gpu_work_queue/20260329_104315/gpu_0/task_0150.log,python train_hybrid.py --data_name pcb4 --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
