task_id,task_name,base_index,repeat_index,repeat_total,gpu_id,return_code,elapsed_sec,started_at,dry_run,log_path,command
75,blue_splicing_winclip,8,5,10,2,0,213.646,2026-03-19 10:29:24,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0075.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
76,blue_splicing_winclip,8,6,10,3,0,211.708,2026-03-19 10:29:35,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0076.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
77,blue_splicing_winclip,8,7,10,0,0,212.74,2026-03-19 10:29:36,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0077.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
78,blue_splicing_winclip,8,8,10,1,0,218.924,2026-03-19 10:30:53,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0078.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
79,blue_splicing_winclip,8,9,10,2,0,216.895,2026-03-19 10:32:57,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0079.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
80,blue_splicing_winclip,8,10,10,3,0,212.968,2026-03-19 10:33:07,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0080.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
81,red_splicing_promptad,9,1,10,0,0,193.734,2026-03-19 10:33:09,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0081.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
82,red_splicing_promptad,9,2,10,1,0,200.847,2026-03-19 10:34:32,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0082.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
83,red_splicing_promptad,9,3,10,0,0,194.847,2026-03-19 10:36:23,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0083.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
84,red_splicing_promptad,9,4,10,2,0,199.651,2026-03-19 10:36:34,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0084.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
85,red_splicing_promptad,9,5,10,3,0,193.984,2026-03-19 10:36:39,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0085.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
86,red_splicing_promptad,9,6,10,1,0,198.809,2026-03-19 10:37:53,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0086.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
87,red_splicing_promptad,9,7,10,0,0,194.979,2026-03-19 10:39:38,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0087.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
88,red_splicing_promptad,9,8,10,3,0,193.311,2026-03-19 10:39:53,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0088.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
89,red_splicing_promptad,9,9,10,2,0,200.441,2026-03-19 10:39:54,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0089.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
90,red_splicing_promptad,9,10,10,1,0,197.554,2026-03-19 10:41:12,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0090.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
91,red_splicing_winclip,10,1,10,0,0,235.313,2026-03-19 10:42:53,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0091.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
92,red_splicing_winclip,10,2,10,3,0,236.136,2026-03-19 10:43:07,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0092.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
93,red_splicing_winclip,10,3,10,2,0,177.853,2026-03-19 10:43:14,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0093.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
94,red_splicing_winclip,10,4,10,1,0,176.57,2026-03-19 10:44:30,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0094.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
95,red_splicing_winclip,10,5,10,2,0,237.323,2026-03-19 10:46:12,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0095.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
96,red_splicing_winclip,10,6,10,0,0,235.688,2026-03-19 10:46:48,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0096.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
97,red_splicing_winclip,10,7,10,3,0,232.583,2026-03-19 10:47:03,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0097.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
98,red_splicing_winclip,10,8,10,1,0,238.568,2026-03-19 10:47:26,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0098.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
99,red_splicing_winclip,10,9,10,2,0,237.629,2026-03-19 10:50:10,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0099.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
100,red_splicing_winclip,10,10,10,0,0,237.307,2026-03-19 10:50:44,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0100.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
101,red_splicing_promptad,11,1,10,3,0,221.316,2026-03-19 10:50:56,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0101.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
102,red_splicing_promptad,11,2,10,1,0,230.221,2026-03-19 10:51:25,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0102.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
103,red_splicing_promptad,11,3,10,2,0,223.996,2026-03-19 10:54:07,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0103.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
104,red_splicing_promptad,11,4,10,3,0,224.927,2026-03-19 10:54:37,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0104.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
105,red_splicing_promptad,11,5,10,0,0,226.982,2026-03-19 10:54:41,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0105.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
106,red_splicing_promptad,11,6,10,1,0,229.727,2026-03-19 10:55:15,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0106.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
107,red_splicing_promptad,11,7,10,2,0,224.965,2026-03-19 10:57:51,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0107.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
108,red_splicing_promptad,11,8,10,3,0,223.688,2026-03-19 10:58:22,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0108.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
109,red_splicing_promptad,11,9,10,0,0,224.045,2026-03-19 10:58:28,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0109.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
110,red_splicing_promptad,11,10,10,1,0,231.743,2026-03-19 10:59:05,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0110.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
111,red_splicing_winclip,12,1,10,2,0,235.435,2026-03-19 11:01:36,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0111.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
112,red_splicing_winclip,12,2,10,3,0,261.044,2026-03-19 11:02:05,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0112.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
113,red_splicing_winclip,12,3,10,0,0,238.855,2026-03-19 11:02:12,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0113.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
114,red_splicing_winclip,12,4,10,1,0,174.843,2026-03-19 11:02:56,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0114.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
115,red_splicing_winclip,12,5,10,2,0,237.423,2026-03-19 11:05:32,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0115.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
116,red_splicing_winclip,12,6,10,1,0,239.746,2026-03-19 11:05:51,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0116.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
117,red_splicing_winclip,12,7,10,0,0,161.142,2026-03-19 11:06:11,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0117.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
118,red_splicing_winclip,12,8,10,3,0,163.726,2026-03-19 11:06:26,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0118.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
119,red_splicing_winclip,12,9,10,0,0,254.117,2026-03-19 11:08:52,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0119.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
120,red_splicing_winclip,12,10,10,3,0,238.271,2026-03-19 11:09:10,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0120.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
121,yellow_splicing_promptad,13,1,10,2,0,178.76,2026-03-19 11:09:29,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0121.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
122,yellow_splicing_promptad,13,2,10,1,0,182.51,2026-03-19 11:09:51,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0122.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
123,yellow_splicing_promptad,13,3,10,2,0,185.214,2026-03-19 11:12:28,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0123.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
124,yellow_splicing_promptad,13,4,10,1,0,182.795,2026-03-19 11:12:53,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0124.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
125,yellow_splicing_promptad,13,5,10,0,0,180.73,2026-03-19 11:13:06,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0125.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
126,yellow_splicing_promptad,13,6,10,3,0,180.218,2026-03-19 11:13:08,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0126.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
127,yellow_splicing_promptad,13,7,10,2,0,182.229,2026-03-19 11:15:33,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0127.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
128,yellow_splicing_promptad,13,8,10,1,0,182.639,2026-03-19 11:15:56,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0128.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
129,yellow_splicing_promptad,13,9,10,0,0,181.2,2026-03-19 11:16:07,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0129.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
130,yellow_splicing_promptad,13,10,10,3,0,181.002,2026-03-19 11:16:09,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0130.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
131,yellow_splicing_winclip,14,1,10,2,0,213.857,2026-03-19 11:18:35,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0131.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
132,yellow_splicing_winclip,14,2,10,1,0,212.024,2026-03-19 11:18:59,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0132.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
133,yellow_splicing_winclip,14,3,10,0,0,210.367,2026-03-19 11:19:08,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0133.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
134,yellow_splicing_winclip,14,4,10,3,0,206.797,2026-03-19 11:19:10,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0134.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
135,yellow_splicing_winclip,14,5,10,2,0,233.153,2026-03-19 11:22:09,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0135.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
136,yellow_splicing_winclip,14,6,10,1,0,211.259,2026-03-19 11:22:31,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0136.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
137,yellow_splicing_winclip,14,7,10,3,0,207.779,2026-03-19 11:22:36,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0137.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
138,yellow_splicing_winclip,14,8,10,0,0,210.361,2026-03-19 11:22:38,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0138.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
139,yellow_splicing_winclip,14,9,10,1,0,245.03,2026-03-19 11:26:02,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0139.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
140,yellow_splicing_winclip,14,10,10,2,0,237.721,2026-03-19 11:26:02,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0140.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
141,yellow_splicing_promptad,15,1,10,3,0,239.525,2026-03-19 11:26:04,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0141.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
142,yellow_splicing_promptad,15,2,10,0,0,239.669,2026-03-19 11:26:09,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0142.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
143,yellow_splicing_promptad,15,3,10,2,0,210.754,2026-03-19 11:30:00,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0143.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
144,yellow_splicing_promptad,15,4,10,3,0,215.318,2026-03-19 11:30:04,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0144.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
145,yellow_splicing_promptad,15,5,10,1,0,214.026,2026-03-19 11:30:07,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0145.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
146,yellow_splicing_promptad,15,6,10,0,0,210.505,2026-03-19 11:30:09,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0146.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
147,yellow_splicing_promptad,15,7,10,2,0,211.551,2026-03-19 11:33:31,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0147.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
148,yellow_splicing_promptad,15,8,10,0,0,212.22,2026-03-19 11:33:39,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0148.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
